SESSION_IDENTIFIER,LAP_NUM,CURRENT_LAP_TIME_MS,NORMALISED_LAP_TIME_MS,maxBrake,maxBrake_S1,maxBrake_S2,maxBrake_S3,aveBrake,aveBrake_S1,aveBrake_S2,aveBrake_S3,minThrottle,minThrottle_S1,minThrottle_S2,minThrottle_S3,aveThrottle,aveThrottle_S1,aveThrottle_S2,aveThrottle_S3,ValidLap,ValidLap_4wheels,firstBrakeDist,firstBrakeLateral,firstBrakeSpeed,steeringIntensity,steeringIntensity_S1,steeringIntensity_S2,steeringIntensity_S3,steering2,timeDecreasingThrottle,timeDecreasingThrottle_S1,timeDecreasingThrottle_S2,timeDecreasingThrottle_S3,timeIncreasingThrottle,timeIncreasingThrottle_S1,timeIncreasingThrottle_S2,timeIncreasingThrottle_S3,timeSameThrottle,timeSameThrottle_S1,timeSameThrottle_S2,timeSameThrottle_S3
1792376595243987e4,2,12762,12689.33547793172,1,0,1,0,0.10621117588441843,0,0.2296703205022039,0,0,1,0,1,0.822624968298575,1,0.6164454442695678,1,0,1,0.25169741429470127,0.0842815995341867,330,0.06827814270300293,0.001997110751488936,0.05775993202320575,0.11372608295286488,0.08050774732602795,951,0,951,0,2102,0,2102,0,9659,2052,2852,4755
107933e14,2,12771,12692.212611823685,1,0,1,0,0.07674674989082961,0,0.17063112354368934,0,0,1,0,1,0.8664974847074237,1,0.7031837281359224,1,0,1,0.28341818441096367,0.08757398096005674,316,0.07340187665257067,9.57564477148405e-4,0.05615299225652355,0.20430123209186957,0.08623219734978167,451,0,451,0,667,0,667,0,11570,2102,4621,4847
50719e14,2,12779,12695.856790920276,1,0,1,0,0.07123103493073585,0,0.1567082768476192,0,0,0.898338199,0,1,0.8737619835367965,0.9947865743076924,0.7242127790380951,1,0,0,0.28854342926430643,0.1660010901333376,308,0.07120653290527491,0,0.06455043800271824,0.18324828989460257,0.08840356299134199,301,67,234,0,667,0,667,0,11761,2051,4871,4839
12092e15,2,12762,12697.92795042492,1,0,1,0,0.0875527166536797,0,0.1944680533365383,0,0,1,0,1,0.8742922136623376,1,0.7207836668846154,1,0,0,0.2911980660421248,0.10985741509211334,318,0.06137714109368781,0.002546903122453401,0.04939983618653959,0.07508669631273239,0.07290859787965369,367,0,367,0,736,0,736,0,11593,2110,4628,4855
765972e13,2,12762,12699.786339573186,0.691004813,0,0.691004813,0,0.08507247672477065,0,0.18545799926000003,0,0,1,0,1,0.8231825145642204,1,0.6145378817500001,1,1,1,0.2607584732974691,0.14227585053834058,317,0.06515124151024196,4.226708622364919e-4,0.05590017258143841,0.09876919291811415,0.07878736889587157,567,0,567,0,1602,0,1602,0,10543,2118,3637,4788
3634306594235992e3,2,12762,12699.995796179366,1,0,1,0,0.11511255923005953,0,0.25205681072788855,0,0,1,0,1,0.8411508786866043,1,0.6521751998827374,1,0,0,0.27216906950814995,0.13527109328128087,331,0.06915511455229507,6.453810429628582e-4,0.05263954859034881,0.14113819361267393,0.08314520598994901,851,0,851,0,1401,0,1401,0,10444,2052,3554,4838
4486621736790789e3,5,12779,12701.154447266204,1,0,1,0,0.12153590353220448,0,0.2638471751895724,0,0,1,0,1,0.8671487542235945,1,0.7115878937845556,1,0,0,0.27431017982303335,0.1472951241799694,332,0.07635671509464508,7.158814237337636e-4,0.059194294819402055,0.07139895347045884,0.09400015538764737,551,0,551,0,300,0,300,0,11845,2035,5005,4805
321882000617768260,2,12762,12707.688399473916,1,0,1,0,0.10862969735446655,0,0.23582857374388452,0,0,1,0,1,0.8322612975621377,1,0.6358493126562648,1,0,0,0.279703371704312,0.09983125830101604,329,0.07902059047517845,5.359928686274994e-4,0.061663115645546066,0.15518062436017552,0.09613204306933609,352,0,352,0,1001,0,1001,0,11343,2052,4486,4805
172509e14,2,12796,12709.12950815929,1,0,1,0,0.09552709714155262,0,0.21131751791919204,0,0,1,0,1,0.8510058467305934,1,0.670406873070707,1,1,1,0.30685697507391935,0.1508199700248942,315,0.07430059595293022,0.0011152395534434103,0.061703440707761785,0.11889801643099711,0.08570908898630138,500,0,500,0,968,0,968,0,11262,2102,4338,4822
17962844060030706e3,2,12779,12710.163608447194,1,0,1,0,0.11495846715264425,0,0.2453735349308542,0,0,1,0,1,0.8801432065959055,1,0.7441712140786546,1,1,1,0.2646021086982764,0.1544289415003552,333,0.10986427262280916,3.327185219154779e-4,0.10128239603092704,0.07799384375247925,0.1386424857560697,150,0,150,0,201,0,201,0,12345,2035,5605,4705
920384e12,3,12795,12713.977307415678,1,0,1,0,0.09315830008583717,0,0.20477248981132085,0,0,1,0,1,0.9056129618669525,1,0.7925266048584905,1,0,1,0.29355285820622823,0.15380484302404598,315,0.06432895926220145,2.703525527095255e-4,0.05706729195788279,0.15458098031820958,0.08016764089133435,267,0,267,0,151,0,151,0,12294,2119,5371,4804
656314e13,2,12771,12715.064957190953,1,0,1,0,0.09920972644933913,0,0.21654430676923064,0,0,1,0,1,0.846879568859031,1,0.6657852127980769,1,0,0,0.3077622154117481,0.21117370876696132,313,0.07785061509289418,0.004092372400792465,0.0664565107383708,0.03972714626943986,0.0924819746352423,752,0,752,0,833,0,833,0,11103,2094,4170,4839
4131079224770729500,2,12812,12716.786606644224,0.9700160026550292,0,0.9700160026550292,0,0.09129418988584276,0,0.2024349427903477,0,0,1,0,1,0.8355685410619369,1,0.6353911127895118,1,0,0,0.2826039222197034,0.18768136661317916,319,0.07046978806798943,6.910391778471121e-4,0.05706406060474823,0.10201378090965708,0.08529487932928365,200,0,200,0,1251,0,1251,0,11295,2202,4305,4788
136997523322341e5,1,12796,12720.576663307924,1,0,1,0,0.08668149020157624,0,0.1889211965931789,0,0,1,0,1,0.8209794191730332,1,0.6098269392232782,1,0,1,0.2733218820922776,0.11706755265788052,331,0.09606015566535027,3.89152750148998e-4,0.08402923272803557,0.13784574467408273,0.11840118722019762,601,0,601,0,950,0,950,0,11195,2102,4288,4805
734171e12,2,12787,12722.841641926036,1,0,1,0,0.0611812511681415,0,0.13555845847058826,0,0,1,0,1,0.8123656146460178,1,0.584261067745098,1,0,1,0.28248373701874985,0.14071756101364122,316,0.08244804593580166,0.0010904920166170376,0.07119803358198401,0.1085274239588267,0.09759062815530974,900,0,900,0,902,0,902,0,10935,2127,3978,4830
99372e14,3,12779,12723.494044949515,0.733760595,0,0.733760595,0,0.08984953797807019,0,0.198890239407767,0,0,1,0,1,0.8390201967061401,1,0.6436563577572816,1,1,1,0.26573714002858617,0.14323880785021895,317,0.06608478789224294,4.470440025074694e-4,0.056099849269862986,0.08377004500592478,0.0771146797377193,1068,0,1068,0,950,0,950,0,10711,2152,3788,4771
8333785365183354e3,2,12812,12728.503408381155,1,0,1,0,0.09208338232163135,0,0.20069455121381183,0,0,1,0,1,0.8631022304698239,1,0.7016330664085908,1,0,1,0.2695660310556291,0.14133570226655404,333,0.1352682236904657,0.0010096917811210232,0.12769526548619742,0.040697168635699436,0.1715312564592321,250,0,250,0,701,0,701,0,11795,2052,4905,4838
4636621705041619e3,4,12746,12729.979561683043,0.9160448908805848,0,0.9160448908805848,9.613183792680502e-4,0.09257192086604009,0,0.1981279594117058,1.0801330104135401e-5,0,1,0,1,0.7916388690097595,1,0.5540340705121163,1,1,1,0.2589068053084099,0.10243230959846748,331,0.0769550937503974,5.43468625280016e-4,0.06629831476779202,0.1248815361157834,0.09712917683965168,800,0,800,0,1452,0,1452,0,10411,2052,3654,4705
10851171156448092e3,8,12795,12738.056760692847,1,0,1,0,0.11624473632265446,0,0.24923659567484396,0,0,1,0,1,0.8211720437842159,1,0.6165807379441243,1,1,1,0.25661750198701305,0.17208341527836146,332,0.071739140731251,0.0010856647233826004,0.060604652433195426,0.09083370479883233,0.08920249251887338,601,0,601,0,1401,0,1401,0,10710,2002,3954,4754
1759299045309027600,1,12812,12740.618155182246,1,0,1,0,0.10566591421763091,0,0.22834583157199909,0,0,1,0,1,0.8664021173236419,1,0.7112927111654967,1,1,1,0.27721223265525585,0.13681711634196367,332,0.12239481380894762,7.58434272161271e-4,0.11159473815754548,0.06624336516102114,0.1567429952803367,200,0,200,0,350,0,350,0,12196,2036,5355,4805
13925e15,1,12829,12741.226819522166,0.865827441,0,0.865827441,0,0.08966375993832605,0,0.19954581868627444,0,0,1,0,0.683802545,0.815136882955947,1,0.6075144708039216,0.9780635955568182,0,1,0.30692841574080093,0.12514813224547733,317,0.07514156400822491,7.655035771431059e-4,0.06425990698898261,0.07486480174770309,0.0880797113660793,1450,0,1268,182,1952,0,1517,435,9377,2135,2871,4371
14285509787690088e3,1,12795,12743.276437067516,0.9668116569519044,0,0.9668116569519044,0,0.0822968842279091,0,0.17784496167895628,0,0,1,0,1,0.8218570437615595,1,0.6150300521965895,1,1,1,0.24967926780010977,0.10786847127539877,333,0.09870053045875106,4.729261885820343e-4,0.09236351344803943,0.03698572035788118,0.12374117899718652,250,0,250,0,951,0,951,0,11544,2052,4704,4788
12702044508946735e3,1,12812,12748.269471918164,0.9841153621673584,0,0.9841153621673584,0,0.10834587631272333,0,0.23023498716453697,0,0,1,0,1,0.7899642310160052,1,0.5536739909090098,1,1,1,0.23305350696295185,0.1483694838123605,331,0.0783033852579732,9.4360865011285e-4,0.06753529336057187,0.07503403632396093,0.09760944229244219,700,0,700,0,1501,0,1501,0,10545,2036,3804,4705
361976e13,1,12829,12750.392114308144,0.996078432,0,0.996078432,0,0.07735137565198226,0,0.16722630736190477,0,0,1,0,1,0.8218767107004405,1,0.6149144126571428,1,1,1,0.2821943269361213,0.13742308526971872,316,0.061492662527572635,3.7016913728516907e-4,0.05403789522795981,0.08966149106062965,0.07449982143876652,334,0,334,0,1568,0,1568,0,10844,2119,3937,4788
26637e14,1,12804,12750.428329127575,0.69796294,0,0.69796294,0,0.0869021139372198,0,0.188147295223301,0,0,1,0,1,0.833393582838565,1,0.6392890191553396,1,1,1,0.2654460049358058,0.15414548087072477,315,0.05767582503453018,1.9536876026281542e-4,0.04825309296742397,0.08336631280248823,0.0720278527560538,283,0,283,0,1235,0,1235,0,11220,2144,4321,4755
17849857623809577e3,2,12796,12752.976939284268,1,0,1,0,0.0903689740629003,0,0.19618563599980038,0,0,1,0,0.9448691606521606,0.7820368267185108,1,0.532651893348775,0.992886275673906,0,0,0.27238770419554165,0.1335244950126396,333,0.06825055074061669,5.477426433473105e-4,0.05721565972000314,0.07234050270564463,0.08625985077527537,751,0,751,0,3404,0,2753,651,8591,2052,2335,4204
16783044009217286e3,2,12795,12753.750555404547,1,0,1,0,0.11335281139495311,0,0.24289888156061454,0,0,1,0,1,0.857278777921901,1,0.694168809832645,1,1,1,0.26873739001450325,0.12793831767851005,329,0.1156322233583516,4.977052830195612e-4,0.10755969490926878,0.04740525649772422,0.1509045003098149,250,0,250,0,351,0,351,0,12144,2102,5338,4704
1875588253565286400,3,12846,12757.80195456112,1,0,1,0,0.1199732861641678,0,0.2580937920842602,0,0,1,0,1,0.8673610513505992,1,0.7146590684517089,1,0,1,0.27630841973791614,0.08672581176999253,333,0.09991603042478328,0.0014176486537438092,0.0815434252243651,0.12286059862128257,0.12386387839228519,150,0,150,0,200,0,200,0,12446,2035,5606,4805
191018e13,2,12837,12757.985219351543,1,0,1,0,0.0788149475869566,0,0.17430228793269245,0,0,1,0,1,0.8267855725565219,1,0.6169296316153845,1,0,1,0.2728465477827471,0.09661482482826618,310,0.06866780726366589,0.0011156799913565588,0.05722214684471364,0.12276231948831402,0.0820257350673913,668,0,668,0,1351,0,1351,0,10752,2136,3828,4788
4131079224770729500,1,12812,12761.382409862776,0.9520256519317628,0,0.9520256519317628,0,0.08022601277768336,0,0.173369773375502,0,0,1,0,1,0.7731797266368039,1,0.5098375448507213,1,0,0,0.25623156413826265,0.13085215726172056,331,0.08065061208456634,8.149955520474515e-4,0.07033608175302493,0.07070557661188165,0.09985414086876725,651,0,651,0,2101,0,2101,0,10010,2052,3154,4804
99372e14,2,12838,12761.861544479432,0.836484313,0,0.836484313,0,0.0948972444458876,0,0.20877393778095246,0,0,1,0,1,0.8324698118354977,1,0.6314335860380951,1,0,1,0.2654722463608476,0.16454461397486794,316,0.06780299250194274,6.596782355522856e-4,0.057636287849950174,0.11384287949960974,0.0809221594761905,833,0,833,0,1334,0,1334,0,10605,2086,3672,4847
7027715250412914e3,7,12833,12762.992474812172,1,0,1,0,0.11020376778700765,0,0.23815221004819445,0,0,1,0,1,0.8302191472521014,1,0.6331006995702192,1,1,1,0.27309902485204346,0.15185182754572027,330,0.0765898746264238,0.0010446012689220609,0.06767945764676608,0.1200545986088409,0.09529525756603897,100,0,100,0,850,0,850,0,11800,2050,4950,4800
1875588253565286400,2,12845,12764.485752610684,1,0,1,0.19669285416603088,0.12605807138606906,0,0.2748878587936533,0.003917088313978549,0,1,0,0.3333333134651184,0.8562038650852628,1,0.6941510589215258,0.9863945574176555,0,0,0.2756643037382954,0.09520161337209236,331,0.09725416796026524,0.00122680870687952,0.07669474532548508,0.24753255268782168,0.11711208595176004,200,0,150,50,301,0,251,50,12294,2085,5405,4804
146505e14,2,12829,12764.754182319832,1,0,1,0,0.0670300286190477,0,0.1474660629619048,0,0,1,0,1,0.8585605275800865,1,0.6888331606761904,1,0,0,0.30030660013169697,0.15281091573583813,318,0.12073980662032384,4.951187041160352e-4,0.10890827802413067,0.08880142694116555,0.14985528642424242,551,0,551,0,1175,0,1175,0,11037,2102,4105,4830
4636621705041619e3,3,12829,12769.851273314764,0.7792171835899353,0,0.7792171835899353,0,0.09128898394330612,0,0.19727704157239878,0,0,1,0,0.9178301692008972,0.7792217593037464,1,0.525534549392602,0.996754914522171,0,1,0.240095142423415,0.11905711506158854,330,0.06636989592119784,8.190628323789772e-4,0.05414939256504828,0.14184390159682153,0.08079005917036336,1001,0,1001,0,2002,0,1702,300,9743,2052,3186,4505
1792376595243987e4,4,12812,12773.01666001942,0.9985198974609376,0,0.9985198974609376,0,0.11263903566291487,0,0.2424602971049185,0,0,1,0,1,0.8081758923124607,1,0.5870904800624163,1,1,1,0.25760400381307474,0.15157464045902908,331,0.0806530169149427,9.3639898677882e-4,0.0684747698416101,0.0884781327692478,0.09850503812587116,450,0,450,0,1451,0,1451,0,10845,2052,4038,4755
9380732602589082e3,8,12862,12773.962126325114,1,0,1,0,0.1155799014530343,0,0.24977012602138807,0,0,1,0,1,0.8509897070334236,1,0.6779862313010432,1,0,0,0.27746138612414317,0.10828857644879122,332,0.11551971703941329,9.339186673861624e-4,0.10887022048733871,0.033867650162014,0.1476806362582552,200,0,200,0,200,0,200,0,12396,2052,5506,4838
17962844060030706e3,3,12846,12777.373748792535,1,0,1,0,0.11758308186243653,0,0.2499875605982895,0,0,1,0,1,0.8349183314570073,1,0.649028049232125,1,1,1,0.2886726654783878,0.11833833227135895,331,0.11938593200716366,8.930272567273131e-4,0.11227831395721562,0.06053536348642821,0.15577715792365449,250,0,250,0,400,0,400,0,12146,2085,5306,4755
3397261924944538600,9,12862,12779.002482244849,1,0,1,0,0.13206468865973875,0,0.2841055487133874,0,0,1,0,1,0.8239815795677714,1,0.6213385241121806,1,1,1,0.27359604953318994,0.11852297716807612,332,0.10226704745435074,0.0010831267549681162,0.09233601976547859,0.09074400118766553,0.12622287217340045,450,0,450,0,1001,0,1001,0,11345,2052,4505,4788
3397261924944538600,1,12862,12779.932724673145,0.9250171780586244,0,0.9250171780586244,0,0.09283469738147687,0,0.19971161789628655,0,0,1,0,1,0.7846888833009871,1,0.5368096985298547,1,0,1,0.2340593150685797,0.18431965119335345,330,0.08442134741137662,9.179374008608929e-4,0.07199853302855154,0.12974725205391602,0.10094999310678077,600,0,600,0,1051,0,1051,0,11145,2052,4305,4788
1686956066918641200,5,12862,12782.192198011617,1,0,1,0,0.11932996167161036,0,0.25670983351203575,0,0,1,0,1,0.825250939509715,1,0.6240692480208998,1,1,1,0.2644516043161683,0.1759911739923829,333,0.0963986229416952,9.132589836429498e-4,0.08657202559225745,0.10088251847291153,0.11803044142855157,650,0,650,0,1001,0,1001,0,11145,2052,4305,4788
967483616622588e4,3,12846,12782.28930847605,1,0,1,0,0.10213072802506214,0,0.21702779705325775,0,0,1,0,1,0.810386666936763,1,0.597071667240622,1,1,1,0.2710564704980174,0.09439814625787037,329,0.0601775950671137,0.0011394862144245537,0.04983888321471821,0.09351256791521671,0.07571162630731974,501,0,501,0,751,0,751,0,11511,2002,4754,4755
734171e12,1,12862,12785.385481621175,1,0,1,0,0.08125711472687218,0,0.1808369121862746,0,0,1,0,1,0.8158078086167404,1,0.5900820838823531,1,1,1,0.2872683940456963,0.1411018737199084,317,0.07305484695475763,0.0013446715817875537,0.06321515372665266,0.04644399965162376,0.08702744625110131,900,0,900,0,891,0,891,0,11005,2111,4040,4854
1686956066918641200,6,12829,12788.791264765565,1,0,1,0,0.12165138511096715,0,0.2585091933608058,0,0,1,0,1,0.8280216077086967,1,0.6345459163809815,1,1,1,0.2663755117666181,0.12882047995447848,332,0.08115275826943251,0.001034406634579482,0.07116371952991309,0.09567415851422255,0.10341361761446947,551,0,551,0,1101,0,1101,0,11094,2002,4354,4738
1792376595243987e4,3,12862,12790.549722163249,0.9892423748970032,0,0.9892423748970032,0,0.1151114976964891,0,0.24557119508584346,0,0,1,0,1,0.8133937254460761,1,0.6019066142849622,1,1,1,0.2621310031945757,0.15906877104939302,330,0.06935355001252129,0.001396973914416026,0.06024166371584377,0.09752385160322624,0.08335717429508804,300,0,300,0,1501,0,1501,0,10995,2035,4205,4755
10851171156448092e3,5,12845,12792.16675684369,0.942854940891266,0,0.942854940891266,0,0.09787851800501812,0,0.2123466153329206,0,0,1,0,1,0.8112633033306338,1,0.590537336039341,1,0,1,0.25426342104502275,0.1637178391612145,329,0.07290441110167538,0.0012329885382518623,0.0624257992914614,0.07660067512444388,0.08819428530705409,1101,0,1101,0,2503,0,2503,0,9192,2103,2301,4788
849042e13,6,12821,12793.631716628315,1,0,1,0,0.08342219759740266,0,0.1835288347142856,0,0,1,0,1,0.8846622103419912,1,0.746256862752381,1,0,1,0.29200623901728956,0.12243424132895032,318,0.12410942513438517,6.357412987177289e-4,0.11325331731615315,0.07123478537693408,0.15550191926060605,284,0,284,0,785,0,785,0,11702,2127,4703,4872
104547e14,3,12895,12796.584989738289,1,0,1,0,0.09605259284978533,0,0.211134472962264,0,0,1,0,0.703812301,0.8978315085236049,1,0.7862577747452828,0.9870945771123596,0,1,0.29339711269149255,0.16330313075472216,316,0.07452124123947365,6.789657803070692e-4,0.06429962006806793,0.18662595954216046,0.09352400011587977,400,0,234,166,467,0,350,117,11978,2135,5222,4621
16591207581500496e3,1,12866,12798.790807446048,1,0,1,0,0.1229426105022433,0,0.26047163242000626,0,0,1,0,1,0.8208763556480411,1,0.6205007534916116,1,1,1,0.2732187774390191,0.1245592156639018,332,0.08018819947294123,5.558196050185348e-4,0.06758538121763147,0.08959947694702522,0.10191170624655194,300,0,300,0,1600,0,1600,0,10883,2033,4117,4733
4486621736790789e3,2,12879,12803.54150025638,1,0,1,0,0.11441342096077278,0,0.24613307366351117,0,0,1,0,1,0.8522154506572406,1,0.6820769358676774,1,1,1,0.27581838480450244,0.11911902172747305,330,0.07307377652748606,3.0252683505261723e-4,0.06036932692786622,0.11723950800405956,0.09276643009772059,250,0,250,0,300,0,300,0,12246,2035,5406,4805
4990558383198381e3,2,12896,12807.891767580191,1,0,1,0,0.11566332645047511,0,0.24771229081476712,0,0,1,0,1,0.8730682124010495,1,0.728154421558914,1,1,1,0.27062200147584636,0.1603666847673241,331,0.11731198373698899,0.0016137260349502697,0.11140900326078974,0.08565850033179018,0.15280259757026188,251,0,251,0,300,0,300,0,12295,2052,5438,4805
183347e13,2,12877,12811.200455245222,1,0,1,0,0.11573613081632642,0,0.2531727861607142,0,0.06562905,1,0.06562905,1,0.8521060721142859,1,0.67648203275,1,0,1,0.2870649141375123,0.1455534158063866,317,0.056340123092922405,0.0014239935893464615,0.04425363975943323,0.09761793170722623,0.0697849886555102,800,0,800,0,1634,0,1634,0,10393,2151,3438,4804
589204e11,1,12904,12812.477793775626,0.569878697,0.008926528,0.569878697,0,0.05723625815086204,0.0012540507105263158,0.1272226727307692,0,0,0.801983654,0,1,0.8134022891336209,0.9761826772368422,0.5924460513846155,1,0,1,0.04808360608877933,0.24269068482357517,301,0.08991631308848384,7.516500915011086e-4,0.07748975300820246,0.046865684474537844,0.10884326031896555,1836,1035,801,0,484,50,434,0,10534,1067,4537,4930
13399e15,3,12882,12813.563161055215,0.854581535,0,0.854581535,0,0.09243653312334812,0,0.19610367307476625,0,0.09250021,1,0.09250021,1,0.8319827754008808,1,0.6435522431401869,1,1,1,0.27044485467746376,0.31815654773053414,315,0.06415770930136411,0.0012279041389293998,0.051468158838232636,0.10530365113043921,0.07746857504845815,655,0,655,0,1762,0,1762,0,10410,2111,3443,4856
16695054992817e6,3,12862,12816.252359233851,1,0,1,0,0.13734067435143515,0,0.29057200523939997,0,0,1,0,1,0.8125856535043567,1,0.6034870024554987,1,1,1,0.2531853292995727,0.14422159456482164,335,0.09456442012918227,1.2229166266566048e-4,0.08435717386895832,0.09344080895683488,0.11833633713240488,950,0,950,0,1302,0,1302,0,10544,2002,3804,4738
4990558383198381e3,1,12896,12827.0675509257,1,0,1,0,0.13014259483621723,0,0.2764185691975858,0,0,1,0,1,0.8499542380237396,1,0.681307761752901,1,1,1,0.2775056950248899,0.140878116136907,332,0.10838909516719253,2.2458236641547413e-4,0.09997479726772483,0.10188730631317304,0.14063480351875474,201,0,201,0,250,0,250,0,12395,2052,5588,4755
9380732602589082e3,10,12896,12828.909774695672,1,0,1,0,0.09966428374965813,0,0.21706543155645902,0,0,1,0,1,0.8463453016337191,1,0.6653452755920826,1,1,1,0.26374993396672375,0.1347810882894846,329,0.12128514751216109,7.918836074690845e-4,0.11260448179832686,0.034253086402714385,0.1523615954554109,351,0,351,0,850,0,850,0,11645,2102,4704,4839
136997523322341e5,2,12896,12834.477064064264,1,0,1,0,0.09094642113589814,0,0.19316719199938692,0,0,1,0,1,0.7976925821597993,1,0.5703057323559385,1,0,1,0.2483180624704394,0.1375884183895697,333,0.07241045739514962,2.8918140801418256e-4,0.06192842199009214,0.08958944637583473,0.09086790749020283,383,0,383,0,783,0,783,0,11680,2052,4873,4755
765972e13,1,12912,12835.032511410232,0.972762644,0,0.972762644,0,0.07875344007555564,0,0.1720342137572815,0,0,1,0,1,0.8612288265644445,1,0.6968590871553396,1,1,1,0.2609197602560088,0.1241432946178841,317,0.06536753912706339,0.0010987918958891127,0.0551078107581983,0.1094485610580463,0.079141628302222225,384,0,384,0,1168,0,1168,0,11260,2085,4371,4804
17849857623809577e3,4,12929,12840.219306468667,1,0,1,0,0.08834794830727333,0,0.19330833133899103,0,0,1,0,1,0.7703476087990566,1,0.49751271668853403,1,0,1,0.28266063548346304,0.1610893697297726,332,0.06987020830947167,0.0010974761306280223,0.061872645048667484,0.08996183031752912,0.0868634110537414,250,0,250,0,3103,0,3103,0,9493,2035,2503,4955
1619827108851736600,3,12896,12842.662946639288,1,0,1,0,0.09554466031841002,0,0.20554145413036068,0,0,1,0,1,0.8420508003327996,1,0.6602101250856861,1,0,1,0.26350032369181353,0.2176309085400528,329,0.07634121371089946,5.153364969957125e-4,0.06341186894136361,0.05560601877270557,0.09610095211157992,101,0,101,0,100,0,100,0,12612,2052,5755,4805
9380732602589082e3,3,12929,12843.367729010622,1,0,1,0,0.11196221224963665,0,0.23978573790130508,0,0,1,0,1,0.8849856865226295,1,0.7536776786359649,1,0,0,0.273179069976382,0.14628910585386734,331,0.12439417504795511,6.908193814736769e-4,0.11798962134465449,0.039116743917006855,0.16248624031684514,200,0,200,0,201,0,201,0,12445,2052,5588,4805
104547e14,2,12912,12843.399368570965,1,0,1,0,0.09979904262231783,0,0.22145882791428548,0,0,1,0,1,0.9008510208755364,1,0.7799836939428573,1,0,0,0.31082283712019304,0.17928113478944438,311,0.07536103685043008,3.143923149221671e-4,0.05741990178490052,0.030609564331877174,0.0925075444806867,151,0,151,0,500,0,500,0,12178,2119,5121,4938
15669462528722278e3,3,12912,12844.04770910017,0.9882658123970032,0,0.9882658123970032,0,0.11244569191209076,0,0.24490290526616365,0,0,1,0,1,0.7952790843170676,1,0.5541247853346297,1,0,1,0.2644359048862134,0.16113792366598764,335,0.06750091858669051,3.2866878028262845e-4,0.05471515239040905,0.022166802626334206,0.08227706073278217,851,0,851,0,1752,0,1752,0,10243,2036,3302,4905
10674276349385396e3,3,12896,12848.576788365735,0.7042801380157471,0,0.7042801380157471,0,0.08477787426818395,0,0.1854968872876505,0,0,1,0,1,0.7930924324937223,1,0.5472791685332731,1,0,0,0.24365312866741387,0.13232581720057565,328,0.07127486719756496,0.0011859971951688761,0.054996981533766226,0.10255637656733768,0.08414182347553378,1385,0,1385,0,2453,0,2453,0,9008,2102,2001,4905
16448538139788694e3,5,12929,12849.962450296964,1,0,1,0,0.1198263676141315,0,0.2566281373069312,0,0,1,0,1,0.8568339193174577,1,0.6933859772048889,1,1,1,0.2723792881886444,0.15831261157668294,331,0.11491536886653535,0.0011178713860169002,0.104307675867023,0.0982837339037887,0.15135020001135474,250,0,250,0,600,0,600,0,11996,2052,5139,4805
