"","REFTYPE","SESSION_IDENTIFIER","FRAME","WORLDPOSX","WORLDPOSY","WORLDPOSZ","c1dist","c2dist","closeToOne","closeToTwo","inRange","distfromrandpoint"
"3126","RIGHT",14023301428294604800,1574,591.588317871094,-170.380187988281,3.1018226146698,421.467597713554,342.5997209777,FALSE,TRUE,TRUE,1087.39129589238
"3127","RIGHT",14023301428294604800,1575,592.514099121094,-171.548004150391,3.09356784820557,422.944903795048,344.088953404267,FALSE,TRUE,TRUE,1088.70418551556
"3128","RIGHT",14023301428294604800,1576,593.747741699219,-173.110626220703,3.08544659614563,424.919158535857,346.078341727689,FALSE,TRUE,TRUE,1090.46072993086
"4431","RIGHT",14023301428294604800,1577,594.668090820312,-174.281036376953,3.08151865005493,426.396106941053,347.566039531592,FALSE,TRUE,TRUE,1091.77626403159
"3129","RIGHT",14023301428294604800,1578,595.591918945312,-175.458267211914,3.07758641242981,427.880777164273,349.061193963356,FALSE,TRUE,TRUE,1093.09957610053
"4432","RIGHT",14023301428294604800,1580,596.819458007812,-177.026977539062,3.07052540779114,429.857488278352,351.05129511902,FALSE,TRUE,TRUE,1094.86300942055
"3130","RIGHT",14023301428294604800,1581,597.741149902344,-178.207778930664,3.06467962265015,431.344306682462,352.547805266963,FALSE,TRUE,TRUE,1096.19048386277
"4433","RIGHT",14023301428294604800,1582,598.661071777344,-179.389923095703,3.05944132804871,432.831440099698,354.044200638107,FALSE,TRUE,TRUE,1097.51939733212
"3131","RIGHT",14023301428294604800,1583,599.580017089844,-180.573806762695,3.05512189865112,434.319634141876,355.54129899296,FALSE,TRUE,TRUE,1098.85027873828
"3132","RIGHT",14023301428294604800,1584,600.805603027344,-182.155426025391,3.05080151557922,436.306834162034,357.540027401627,FALSE,TRUE,TRUE,1100.62857326319
"3133","RIGHT",14023301428294604800,1585,601.725463867188,-183.344253540039,3.0474681854248,437.799900287342,359.041514229901,FALSE,TRUE,TRUE,1101.96548695985
"3134","RIGHT",14023301428294604800,1586,602.644409179688,-184.534057617188,3.04393315315247,439.293397910258,360.543165030163,FALSE,TRUE,TRUE,1103.30362036177
"3057","RIGHT",14023301428294604800,1587,603.564208984375,-185.726501464844,3.04130148887634,440.789663792009,362.047394184471,FALSE,TRUE,TRUE,1104.64493080923
"3058","RIGHT",14023301428294604800,1588,604.483154296875,-186.918823242188,3.03965926170349,442.285448856765,363.550991148484,FALSE,TRUE,TRUE,1105.98638721703
"3118","RIGHT",14023301428294604800,1589,605.402099609375,-188.112899780273,3.03877663612366,443.782799736125,365.05593943649,FALSE,TRUE,TRUE,1107.32998929505
"4434","RIGHT",14023301428294604800,1590,606.322998046875,-189.31005859375,3.03757786750793,445.283862246346,366.56451594955,FALSE,TRUE,TRUE,1108.67740270855
"2264","RIGHT",14023301428294604800,1591,607.547607421875,-190.904647827148,3.03348970413208,447.282300971769,368.572630213686,FALSE,TRUE,TRUE,1110.47240397833
"2265","RIGHT",14023301428294604800,1592,608.468505859375,-192.103210449219,3.02803134918213,448.784708274997,370.082311297228,FALSE,TRUE,TRUE,1111.82217112663
"4435","RIGHT",14023301428294604800,1593,609.387451171875,-193.301467895508,3.02044725418091,450.285901382477,371.590510556747,FALSE,TRUE,TRUE,1113.17168685281
"2266","RIGHT",14023301428294604800,1594,610.309326171875,-194.503112792969,3.01214528083801,451.791570103708,373.103203272335,FALSE,TRUE,TRUE,1114.52549391585
"4436","RIGHT",14023301428294604800,1595,611.231201171875,-195.706756591797,3.00410151481628,453.299005410182,374.617435327746,FALSE,TRUE,TRUE,1115.88167687682
"2267","RIGHT",14023301428294604800,1596,612.457763671875,-197.311218261719,2.99456596374512,455.307315130032,376.634448528089,FALSE,TRUE,TRUE,1117.68967565576
"4437","RIGHT",14023301428294604800,1597,613.378662109375,-198.517700195312,2.98839592933655,456.816798370527,378.150250208903,FALSE,TRUE,TRUE,1119.04941405015
"4438","RIGHT",14023301428294604800,1598,614.300537109375,-199.72737121582,2.98262143135071,458.329567383644,379.66913242055,FALSE,TRUE,TRUE,1120.41287533062
"2268","RIGHT",14023301428294604800,1600,615.523193359375,-201.337036132812,2.97478771209717,460.340526273049,381.687662407139,FALSE,TRUE,TRUE,1122.22703319499
"4462","RIGHT",14023301428294604800,1601,616.442138671875,-202.551116943359,2.96974873542786,461.855653052029,383.208056823878,FALSE,TRUE,TRUE,1123.59519617427
"2269","RIGHT",14023301428294604800,1602,617.357177734375,-203.764709472656,2.96696305274963,463.368374288986,384.725573842734,FALSE,TRUE,TRUE,1124.96252230459
"4463","RIGHT",14023301428294604800,1603,618.272399902344,-204.981552124023,2.96662163734436,464.884009999282,386.24570998596,FALSE,TRUE,TRUE,1126.33346354157
"2270","RIGHT",14023301428294604800,1604,619.186462402344,-206.201599121094,2.96702694892883,466.401817876683,387.767564780796,FALSE,TRUE,TRUE,1127.70771177576
"4464","RIGHT",14023301428294604800,1605,620.098571777344,-207.42138671875,2.96576762199402,467.918427261391,389.287981738937,FALSE,TRUE,TRUE,1129.08171053317
"4465","RIGHT",14023301428294604800,1607,621.316345214844,-209.053894042969,2.95910549163818,469.946709349489,391.320966462531,FALSE,TRUE,TRUE,1130.92062698986
"4466","RIGHT",14023301428294604800,1609,622.227478027344,-210.279251098633,2.95083951950073,471.467651120127,392.845059807768,FALSE,TRUE,TRUE,1132.30078486705
"2271","RIGHT",14023301428294604800,1611,623.139587402344,-211.510772705078,2.94175219535828,472.99439562565,394.374517919811,FALSE,TRUE,TRUE,1133.68755541619
"646","RIGHT",14023301428294604800,1613,624.042907714844,-212.73420715332,2.93213534355164,474.509685214132,395.892151808383,FALSE,TRUE,TRUE,1135.06503790155
"4467","RIGHT",14023301428294604800,1615,625.251892089844,-214.378631591797,2.92196726799011,476.543738359234,397.928716900668,FALSE,TRUE,TRUE,1136.91606965442
"23","RIGHT",14023301428294604800,1617,626.155212402344,-215.61393737793,2.91932678222656,478.06921818154,399.455490155126,FALSE,TRUE,TRUE,1138.30603853649
"24","RIGHT",14023301428294604800,1619,627.056579589844,-216.852523803711,2.92065095901489,479.596498285344,400.983543871141,FALSE,TRUE,TRUE,1139.69919288458
"2511","RIGHT",14023301428294604800,1620,627.956909179688,-218.093154907227,2.92350029945374,481.125003895056,402.512523755312,FALSE,TRUE,TRUE,1141.09449893212
"647","RIGHT",14023301428294604800,1621,628.857299804688,-219.339050292969,2.92337131500244,482.658050521163,404.045602896396,FALSE,TRUE,TRUE,1142.49532742356
"2512","RIGHT",14023301428294604800,1622,630.054626464844,-221.002105712891,2.91847467422485,484.702060822457,406.089128522614,FALSE,TRUE,TRUE,1144.36482476989
"648","RIGHT",14023301428294604800,1623,630.947204589844,-222.24674987793,2.91177940368652,486.2299994819,407.616300349246,FALSE,TRUE,TRUE,1145.76366625908
"649","RIGHT",14023301428294604800,1624,631.837829589844,-223.493499755859,2.9036648273468,487.758726663395,409.143863755549,FALSE,TRUE,TRUE,1147.16451445405
"2513","RIGHT",14023301428294604800,1626,633.025329589844,-225.163986206055,2.89290285110474,489.803999297485,411.186917730195,FALSE,TRUE,TRUE,1149.04081741492
"2514","RIGHT",14023301428294604800,1627,633.9130859375,-226.419418334961,2.88610339164734,491.338652633842,412.719376977136,FALSE,TRUE,TRUE,1150.45036302088
"650","RIGHT",14023301428294604800,1628,634.80078125,-227.680145263672,2.88079619407654,492.877795540922,414.255895573295,FALSE,TRUE,TRUE,1151.86540745762
"661","RIGHT",14023301428294604800,1629,635.9794921875,-229.359130859375,2.87381768226624,494.925756712088,416.299994884527,FALSE,TRUE,TRUE,1153.74969867321
"662","RIGHT",14023301428294604800,1630,636.861328125,-230.62109375,2.86700463294983,496.462905869699,417.833797517952,FALSE,TRUE,TRUE,1155.16550606118
"663","RIGHT",14023301428294604800,1631,637.74609375,-231.89111328125,2.85809564590454,498.008461939001,419.375703955834,FALSE,TRUE,TRUE,1156.59011642779
